text,label_words,label_numbers
글이나 바로써라 틀딱아,Age,[9]
지역감정 유발하는놈들은 진짜 노답틀딱들이야?,Age,[9]
"눈깔 하나짜리 문빠들은 두눈박이 정상인을 틀딱, 왜구라고 한다.... ooo들",Age,[9]
삶은 소대가리가 할줄아는게 뭐있냐? 쩝쩝대면서 북한눈치나보고 미친 노인네.,Age,[9]
이때다하고 배알꼴린 거지꼰대들 돈많은 젊으니 까느라 정신없네 ㅋㅋㅋ인생불쌍 ㅉ,Age,[9]
ㅅㅂ 싸울힘을 키운다니 실력양성론 울고가겠네; 틀딱들,Age,[9]
요즘애들한테 옥상 뛰어다닌썰 풀면 틀딱취급 받겠노,Age,[9]
정신나간 빨갱 늙은이 같으니..그럼 미국 쫒아했다가 심각한 양극화 생겨 경제 파탄났으니 모두가 공평하도 똑같은 사회공산주의로 가자는 거냐? 그것도 김씨 북괴왕조와 같은 노선으로 말이냐? 퉤,Age,[9]
개 쓰레기. 503특검 연장 왜 안했냐. 일베 보수 꼴통 틀딱들은 물고 빨겠네,Age,[9]
생각들 좀하고 살아라 무조건 욕하고 흥집낼게 아니라 어떤 비젼을 가지고있는지 공약은 현실가능한지 이란거로 후보를 뽑아야지 좌파 빨갱이 우파 토착왜구틀딱 이런거 졸업할때 안되었냐 언론들이 욕하고 선동한다고 부화뇌동할게아니라 혜안을 가지고 올바른 후보를 뽑아야지 이제 개돼지 그만되어야지.. .안그래?,Age,[9]
토착짱깨 = 문슬람 = 페미맘충벌레 = 전라도 = 조선족 = 여론조작 드루킹 = 빨갱이 좉빨면서 다음 댓글조작하던 매국노 알바 = 나꼼수 틀딱 ㅋㅋ,Age,[9]
틀딱 들 이거보고 서냐?,Age,[9]
"86세된 노인네를 불구속 입건...잘했다고 칭찬들을거 같냐고..전국민을 대상으로 농지법 위반여부 철저히 조사해라...얼마나, 누가 나오는지 보고 싶다..",Age,[9]
늙탱이 40대 줌들이 빠는 그새끼네 ^^,Age,[9]
가짜뉴스 좋아하는 틀딱들이 빨아주는 찌라시 잖아요,Age,[9]
난 문재인 뽑은 년들하고는 결혼 안 한다.왜냐 인간성이 덜 되었기 때문에. 그리고 씹 ㅣ할년이기 때문에. 그런 애미... 자식 교육 걱정된다.부산 21세 젊은 보수 청년 한수복,Age,[9]
한국 어느 법률에 대통령이 기쁨조 데리고 다니라고 했나? 7억이면 수많은 불우이웃을 도울 소중한 세금이다. 세상천하 어떤 나라가 대통령이 기쁨조 데리고 다니며 세금낭비하는 나라가 있나??? 가뜩이나 이슬람 국가에서는 bts가 자기나라 청년들 게이 만든다고 금지시켰다는데 말이야~이슬람 국가에 수출이 제대로 되겠냐??? 유엔서 기쁨조 공연 시킨것은 역사상 초유의 일이다. 정말 기가막힌 일이라 아니할수 없다!!!,Age,[9]
386 공산주의 운동권은 시위하면서 떼씹하고 다녔다며,Age,[9]
네버는 수꼴 틀딱 꼰대 천지구나. 해충들 좀 박멸하자!! 시스코야!!!,Age,[9]
대단한 노인네 뒤져서 꼭 지옥가라,Age,[9]
ㅋㅋ 씌부럴 18년 아가리를 정말 찢어버리고 싶네... 해방 후 빨간완장 차고 갑질하던 조선공산당 청년당원이 대한민국 건국훈장을 받는 희한한 세상 ㅋㅋㅋ 매월 160만원 가량 돈까지 받아 쳐먹네 ㅋㅋ 문재앙의 세상!!! 세금 살살 녹는다 ㅋㅋ,Age,[9]
뭐냐 천막농성한다고 해놓고 오뎅에 술처먹는 틀딱시키들,Age,[9]
이낙연 이거는 늙더니 점점 국짐화가 돼가네?그냥 중궈니처럼 수구로 바꿔 국짐당에 입당해라 그게더 어울린다.경선불복 하리라 예상은 했다만 진짜 정떨어진다.,Age,[9]
니가 틀딱알바 아닐까? 남하고 다름을 인정하지못함 젊은 틀딱이지,Age,[9]
"노인들이 지지율의 대부분이면서 노인공격하는 윤깡통 , 손준성 이번에 딱걸렸던데 뭐라 잡아뗄지 기대된다 .. 박영수 윤석열 , 김만배 윤석열 , 김웅 윤석열 , 손준성 윤석열 , 김건희 윤석열 , 장모 윤석열 야이 인간아 도대체 어떤인생을 살았는데 이렇게 순식간에 이런게 튀어나오냐? 대깨윤 노인들 제발 정신 좀 차렸으면 좋겠다 얘가 어떻게 보수대권주자냐 범죄자라고 본다 나는",Age,[9]
자한 틀딱들아 틀니는 끼고 나불대냐?,Age,[9]
늙은 죄???,Age,[9]
역시 고딩때 놀던 애들이 결혼도 늙고 돈많은 남자 잘 물어서 간당께. 고딩때 겁나 다 주고 다닌거 왠만한 울산 사람은 다 알지 ㅋ,Age,[9]
댓글비율봐라...매갈부대 유아인 물어뜯으려고 죄다 몰려왔네,Age,[9]
정신상태가 완전 꼰대들이구마,Age,[9]
틀딱들 지들끼리 싸우고 있노ㅋㅋㅋ,Age,[9]
도대체 김치 틀딱이들은 도대체 왜 자살할때 자식들 데리고 가는거임?,Age,[9]
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""2022년 7월 25일 오후 4시 28분 디스코드 서버 개설 > 2022년 10월 17일 빈이의 친구 지성이 사망 (빈이절) > 2022년 11월 27일 조황성의 잼민족 디스코드 침공 (제트 렌과 함께) 라씨가문의 병영 전투에서 방어 성공 > 2023년 1월 21일 원신 유입 > 2023년 2월 9일 해시 사망 (압사절) 현재 잼민킹과 개인적으로 연락중 > 2023년 2월 23일 코히 사망 (잼민킹 """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""코히 다시 돌아오면 찢여죽여"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""") > 2023년 3월 1일 녹슨전쟁 유입 > 2023년 3월 25일 실종됐던 달리킹 활동 관측 > 2023년 3월 25일 라씨가문의 소다족 점유 > 2023년 3월 28일 (해외) 박준수의 할렘 군사반란 스억 퇴출 > 2023년 4월 12일 라씨가문의 옴렛 철수 선언 > 2023년 4월 19일 코캔에 의해 도망친 로시 재유입 > 2023년 4월 20일 로시/잼민킹 ←→ 퍼리 마찰 > 2023년 4월 22일  델박사의 최초의 녹멀방법 개발 > 2023년 4월 23일 뉴 블루아카이브 게이트 > 2023년 5월 11일 구 유저들 일부 유입과 베르사유의 복귀 > 2023년 6월 18일 잼민킹의 해쉬 부계정 발췌 > 2023년 6월 19일 사라진 승언 재유입 > 2023년 6월 19일 콩이의 친구 지성이 사망(콩이절) > 2023년 6월 26일 옴렛 섭종 공지 > 2023년 6월 29일 유목잼민방 새로 개설 > 2023년 6월 29일 김민준 공식 잼민족 협생 서버 출범 > 2023년 6월 30일 배틀그라운드 신드롬 > 2023년 7월 14일 군단장 조카 꼰대 복귀 > 2023년 7월 14일 🕍올림푸스 개혁 > 2023년 7월 15일 준서 복귀 > 2023년 7월 18일 항아리 사태 > 2023년 7월 23일 지인계 협상 > 2023년 7월 27일 코캔방 재부상과 타입 공습절 > 2023년 8월 9일 세분축찐들의 분탕절 > 2023년 8월 10일 마인크레프트 피빕 부활 > 2023년 8월 13일 김민준 유학 > 2023년 8월 26일 코히섭 김민준  교전 > 2023년 8월 28일 아레나 브레이크 유행 > 2023년 9월 6일 녹전 재유행 > 2023년 9월 9일 성키우기 유행 > 2023년 9월 11일 마크-녹전 국경분쟁 > 2023년 9월 15일 마크-녹전 국교정상화 > 2023년 9월 20일 마크멸망절 > 2023년 9월 23일 잼펜슈타인 소설 연재 > 2023년 9월 30일 배그 반대파 - 찬성파 대립 > 2023년 9월 30일 뉴의 반항과 이쯤부터 코히 실종 > 2023년 10월 1일 베르사유 4차 가출 암묵적인 배그 찬성파의 승리 > 2023년 10월 2일 생일건축날 꼰대 가출같은 날 오전 12시 40분경 베르사유 벤과 롤코 이슈로 인한 5차가출 > 2023년 10월 3일 잼민족 마멜의 smp 야생 대유행 > 2023년 10월 7일  응코히의 생존신호 발견  > 2023년 10월 7일 오후6시경: 잦은도배와 마크관련 분쟁으로인한 개혁이후의 > 최초 서버조약 창설 > 2023년 10월 8일: 마멜 smp 종료 > 2023년 10월 14일 잼저우 녹전리그 발족 > 2023년 10월 15일 베르사유 압사절 > 2023년 10월 19일 잼민족 보릿고개 시작(추정) > 2023년 10월 24일 일일 채팅건 600건까지 떨어지며 잼스다 위기 > 2023년 10월 25일 아레나 브레이크 재기 > 2023년 10월 27일 잼민족 일일채팅률 회복 > 2023년 10월 29일 아브 유행 > 2023년 11월 3일 베르사유 이스라엘 국경교전 > 2023년 11월 5일 마멜 연락사무소의 복귀와 경제 재통합 > 2023년 11월 8일 꼰대복귀 > 2023년 11월 9일 마멜 smp 부활 > 2023년 11월 10일 베르사유 공방전 승리 > 2023년 11월 11일 라훈생존 확인 > 2023년 11월 12일 리겐 추함절 > 2023년 11월 13일 베르사유의 공격은 잼민킹새 사단에게 막힙니다 > 2023년 11월 14일 와맆 부활절 > 2023년 11월 15일 코히 막부 방문 > 2023년 11월 19일 김민준 방문 > 2023년 11월 19일 베르사유의 복귀 기각 > 2023년 11월 19일 마멜국전 종료 > 2023년 11월 25일 잼민킹vs타이탄 민준 티비맨 두 """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""신의 충돌"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" > 2023년 12월 1일 베르사유 추함절 > 2023년 12월 3일 잼킹 배척교의 베르사유 숙청 > 2023년 12월 4일 코대통령 코마 > 2023년 12월 6일 코히 접선 > 2023년 12월 7일 잼펜슈타인 재연재 > 2023년 12월 8일 대규모 옴저우 국전 게임 예고 > 2023년 12월 9일 옴렛세력전 잼민족 마이너갤로 변질 > 2023년 12월 9일 잼족 그 저기 예 병림픽 개최로 노자타를 이을 새로운 신무기 개발 > 2023년 12월 10일 네뷸러스 재기 > 2023년 12월 11일 예수의 편파행위로 인한 국전해체 > 2023년 12월 12일 워썬더 원정 > 2023년 12월 17일 암묵적인 아브와리 사망  /  마크 신드롬 > 2023년 12월 18일 마멜의 베트남이민으로 마크 지지율 떡락 > 2023년 12월 20일 베르사유 복귀 찬반 대립과 찬성안 통과 > 2023년 12월 21일 잼킹 황제의 와리 플레이로 와리 신드롬 > 2023년 12월 23일 월남전 재개 > 2023년 12월 24일 잼민족 마인플루엔자 감염자 발생 > 2023년 12월 25일 화목한 크리스마스절 > 2023년 12월 25일 속좁은 코캔에 의해 신년국전 파토 > 2023년 12월 26일 외교의 날 > 2023년 12월 29일 잼민족 대규모 정쟁  컬러 반대vs컬러 찬성  > 2023년 12월 30일 잼민족 서버 개혁(막부로 복귀) > 2023년 12월 30일 제1차 진급발표ㅋ > 2024년 1월 1일 새해시절 > 2024년 1월 2일 많은 사람으로 붐비는 잼민족 국제시장 > 2024년 1월 2일 쿼트의 김민준 정치병 치료절 > 2024년 1월 4일 케잌족 투표공방전 ***패배*** > 2024년 1월 6일 라토행성 접선 > 2024년 1월 6일 신년국전 개방 > 2024년 1월 9일 신년국전 편파루머로 일부 유저들의 탈퇴 > 2024년 1월 10일 컨텐츠 고갈 발생 > 2024년 1월 10일 분쟁발생으로 개구리 사망 > 2024년 1월 11일 로블록스 합방 재개 > 2024년 1월 13일 승컴절 > 2024년 1월 14일 사유 추함절 > 2024년 1월 16일 구컨텐츠의 붕괴와 스타와리의 신드롬 > 2024년 1월 16일 스타 광주 항쟁일 > 2024년 1월 16일 코히아빠의 등장으로 리겐진압 ㅠㅠ > 2024년 1월 21일 마크 산업 부활절 > 2024년 1월 21일 최초 외국인과의 싸접방 (털 전패) > 2024년 1월 21일 잼민족 통제영철수코히 탈퇴(통제영에 상주선언) > 2024년 1월 22일 네키니 개발 착수 > 2024년 1월 23일 코히 호두까기절 > 2024년 1월 24일 잼민족 분뇨절(오후 12시경) > 2024년 1월 25일 네키니 좇개발중지 > 2024년 1월 27일 스타 신드롬 > 2024년 1월 31일 제2차 진급발표 > 2024년 1월 31일 베흥절 > 2024년 2월 1일 브롤스타즈 신드롬 > 2024년 2월 1일 스타 제2차 광주항쟁일 > 2024년 2월 2일 컬러레스 입국금지법 발의 > 2024년 2월 8일 베르사유vs모모 전투일 > 2024년 2월 8일 스타 전성기 > 2024년 2월 9일 아브 근본4인 합방절 > 2024년 2월 10일 설날 (수금의 봄)""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Age,[9]
판단력도 흐리고 남탓오지고 아주 틀딱이네.,Age,[9]
기레기 틀딱 자유당 친일파 부들부들,Age,[9]
노인들을위한 나라는없다 문죄인정부다음으로 나을기대하게하는 나라다 ㅋㅋ,Age,[9]
근데 달창들아 니네는 왜 황교안을 살인자라고 생각하는 거냐? 니네가 발광하는 광주사태 당시에 황교안은 20대 초반 청년 아니었음? 세뇌를 얼마나 당한거임? 그니까 김학의니 뭐니 관련도 없는 일에 어떻게든 흠집 내려고 그러지 진짜 정신병자,Age,[9]
노인을 좀 몰살하고싶어하는 아베 같은데 일본이 올림픽 명분으로 늦은척하는게 보기좋차나 근데실상은 늦게대응하고 밍기적 되었던게 노인인구긴많고 나가는 복지금액만 천문학수준이면 한달에 치사율만 파악하고 노인 조금 없어지는거보고 타이밍잡은것같은 생각은 나만하고있는건가?,Age,[9]
"홍준표는 패배해온 정치인이다. 문재인에게 일방적으로 농락당하고 참패하고, 문재인 집권 후 스크래치 하나 내지 못한 존재감을 보였다. 딱 그정도인거다. 반면 윤석열은 문재인에게 타격을 입혔다. 홍의 입바른 소리를 믿지 말고 결과를 보아야 한다. 30대까지 홍준표 지지하면 이해한다. 철없고 순진한 거니까. 근데 40넘고 지지하면 살아온 인생을 돌아봐라..",Age,[9]
이시언집은 또 그새 짐이 많아졌어뭘 저렇게 집안에 살림으로 채우는지...하는짓이 꼭 노인같애,Age,[9]
틀딱들 지랄 발광하네..ㅋㅋㅋ 메크로 돌리니까 좋냐?,Age,[9]
저말 한심하기 짝이없다...찐일 자한당에 동조하는 생각없는 노인들..,Age,[9]
애 지지를 외치는 보수에 놀라고 놀란다 진짜 생각은 없고 그저 나는 문재인이 싫어요라는 맹목만 남아버린 더럽게 늙어버린 보수에게 찬사를 보낸다,Age,[9]
추하다 낙연아 ㅋㅋㅋㅋㅋㅋㅋㅋ 어후 늙어서 꼬장부리냐 꼬장은 니 마누라한테 가서 부려 ㅋㅋ,Age,[9]
러브 늙은이 새끼한테 말딸려서 긁 ㅜㅜ,Age,[9]
503 때 대처도 ㅈ 같지만 마스크도 혼자 못 쓰는 노인네가 뭘 한다고 ㅉㅉ,Age,[9]
예전에 원룸이사해서 트럭불렀더니 틀딱아재가왔음.아재하는말이 예전에 자기가 소.돼지 이런거 도살장까지운반하는일했다고함.그런데 지인이 원룸 이삿짐하면 돈이 더된다고해서 이거시작했는데 하루죙일일해야되서힘들다고함 ㅋㅋ 도살장은 새벽에 한탕뒤면 끝이라고함자기는 소끌고갈때는 불쌍해서 바닥에 흙이랑 짚을깔아줬다고함.그러면 소가 탈때도 맨 차바닥과 반응이완전 다르다고함.,Age,[9]
늙은 언냐들 불-편,Age,[9]
군단장? 좆까라 꼰대새끼야,Age,[9]
- 이상 학교도 못 다닌 틀딱들의 부들거림이었습니다. - 쓰고싶은거 쓰세요 -,Age,[9]
비가 안와서 수해가 없었던거지 먼 사대강덕분인지 아는 멍청한 틀딱들 ㅋㅋㅋ,Age,[9]
틀딱들은 논리에 약하면서 엄청 똑똑한 척.,Age,[9]
그 틀딱에게는 진짜 삼성이 좋다,Age,[9]
빡대가리년 빵에서뼈를묻어라 노망난태극기부대늙은이들이지켜줄거다ㅋ,Age,[9]
남로당출신은 박정희다 쪼다ooo 공부좀해라 틀딱티내네!,Age,[9]
박스사모 개틀딱 색기들 정신붕괴중 ㅋㅋ,Age,[9]
노망나버린 니아빠다,Age,[9]
이런 틀딱들 좀 나라에서 어떻게 못하냐,Age,[9]
이젠 정치 뭘하겠다해야지 욕하기만 비하하기만하는 꼰대당 짜증났음,Age,[9]
아재.. 늙었으면 주제파악좀 하세요.. 연기도 못하는게 지 주제에 어디서 평가질이야 ㅋㅋ,Age,[9]
